
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
------------------------------------------------------------------
_CONS           12.7294        0.0180  705.527   0.0000      0.0000
M                0.1858        0.0173   10.761   0.0000      0.0000
V                0.7162        0.0322   22.256   0.0000      0.0000
F                0.0515        0.0119    4.331   0.0000      0.0000
A                0.0930        0.0130    7.174   0.0000      0.0000
L                0.0343        0.0114    3.020   0.0025      0.0000
M2               0.1427        0.0295    4.832   0.0000      0.0000
V2               0.2568        0.1361    1.887   0.0592      0.0000
F2               0.0437        0.0284    1.540   0.1235      0.0000
A2               0.0747        0.0407    1.835   0.0665      0.0000
L2               0.0242        0.0105    2.308   0.0210      0.0000
MV              -0.1007        0.0573   -1.756   0.0791      0.0000
MF               0.1075        0.0249    4.308   0.0000      0.0000
MA              -0.0896        0.0360   -2.488   0.0128      0.0000
ML              -0.0135        0.0278   -0.486   0.6272      0.0000
VF              -0.1952        0.0447   -4.364   0.0000      0.0000
VA               0.0078        0.0475    0.164   0.8698      0.0000
VL               0.0242        0.0394    0.614   0.5395      0.0000
FA               0.0193        0.0252    0.763   0.4457      0.0000
FL              -0.0289        0.0168   -1.717   0.0859      0.0000
AL              -0.0052        0.0203   -0.258   0.7965      0.0000
Y06              0.0082        0.0178    0.461   0.6445      0.0000
Y07             -0.0388        0.0175   -2.213   0.0269      0.0000
Y08             -0.0897        0.0193   -4.642   0.0000      0.0000
Y09             -0.0802        0.0192   -4.180   0.0000      0.0000
Y10             -0.0430        0.0174   -2.474   0.0134      0.0000
Y11             -0.0660        0.0178   -3.702   0.0002      0.0000
Y12             -0.0671        0.0183   -3.665   0.0002      0.0000
Y13             -0.0800        0.0190   -4.206   0.0000      0.0000
Y14             -0.0366        0.0202   -1.816   0.0694      0.0000
lnsv            -2.6366        0.0814  -32.389   0.0000      0.0000
LNSU            -2.3531        0.1675  -14.045   0.0000      0.0000
UTHASALA         0.3403        0.1884    1.806   0.0709      0.0000
QCELGER          0.7291        0.1223    5.962   0.0000      0.0000
_CONS           12.6880        0.0195  650.362   0.0000      0.0000
M                0.4095        0.0185   22.131   0.0000      0.0000
V                0.3503        0.0279   12.540   0.0000      0.0000
F                0.1247        0.0130    9.629   0.0000      0.0000
A                0.0912        0.0144    6.334   0.0000      0.0000
L                0.0457        0.0129    3.535   0.0004      0.0000
M2               0.1197        0.0153    7.843   0.0000      0.0000
V2               0.4614        0.1150    4.011   0.0001      0.0000
F2               0.1341        0.0320    4.190   0.0000      0.0000
A2              -0.0478        0.0324   -1.474   0.1404      0.0000
L2              -0.0257        0.0276   -0.930   0.3523      0.0000
MV              -0.4354        0.0529   -8.232   0.0000      0.0000
MF               0.0161        0.0286    0.563   0.5736      0.0000
MA               0.1069        0.0324    3.296   0.0010      0.0000
ML              -0.0699        0.0359   -1.947   0.0516      0.0000
VF              -0.0359        0.0504   -0.713   0.4759      0.0000
VA               0.1145        0.0519    2.206   0.0274      0.0000
VL               0.2215        0.0574    3.859   0.0001      0.0000
FA              -0.0945        0.0283   -3.334   0.0009      0.0000
FL              -0.0082        0.0244   -0.335   0.7380      0.0000
AL              -0.0376        0.0306   -1.229   0.2192      0.0000
Y06              0.0302        0.0200    1.510   0.1310      0.0000
Y07             -0.0486        0.0211   -2.304   0.0212      0.0000
Y08             -0.1415        0.0240   -5.904   0.0000      0.0000
Y09             -0.0800        0.0231   -3.460   0.0005      0.0000
Y10             -0.0904        0.0219   -4.125   0.0000      0.0000
Y11             -0.1383        0.0210   -6.596   0.0000      0.0000
Y12             -0.1436        0.0210   -6.825   0.0000      0.0000
Y13             -0.1750        0.0210   -8.338   0.0000      0.0000
Y14             -0.1302        0.0227   -5.748   0.0000      0.0000
lnsv            -2.1722        0.0624  -34.793   0.0000      0.0000
LNSU            -2.1950        0.1647  -13.329   0.0000      0.0000
UTHASALA        -1.2358        0.8106   -1.524   0.1274      0.0000
QCELGER          0.5299        0.0690    7.679   0.0000      0.0000
UNOS            -0.0028        0.2560   -0.011   0.9913      0.0000
LPIEVAC          5.6245        0.6752    8.330   0.0000      0.0000
LVACSAU         -0.4381        0.3029   -1.446   0.1481      0.0000
LAM_0           -2.4000        1.2929   -1.856   0.0634      0.0000

Correlation matrix of the parameters
   1.000  -0.145   0.055   0.145  -0.117   0.172   0.016   0.052  -0.116  -0.196  -0.009  -0.106  -0.091   0.165  -0.154   0.055  -0.016   0.152   0.087  -0.060   0.018  -0.549  -0.522  -0.486  -0.583  -0.622  -0.594  -0.536  -0.533  -0.526  -0.465
   0.571  -0.322  -0.394  -0.125  -0.006   0.063  -0.106   0.023  -0.054  -0.001  -0.005  -0.032   0.037  -0.017  -0.010  -0.026   0.004   0.073   0.055  -0.014  -0.062  -0.013  -0.007  -0.001   0.122   0.078   0.070   0.135   0.105   0.093   0.082
   0.089   0.110  -0.038   0.007   0.077   0.008   0.100   0.074   0.039  -0.225
  -0.145   1.000  -0.751   0.178   0.065  -0.103   0.263  -0.196   0.143   0.177   0.051   0.115   0.208  -0.406   0.054  -0.058   0.267  -0.042  -0.159   0.018   0.022   0.005  -0.106  -0.230  -0.208  -0.081  -0.184  -0.228  -0.249  -0.253   0.069
   0.056   0.012  -0.028  -0.176  -0.182   0.085   0.016   0.070   0.019   0.048   0.060   0.018  -0.085  -0.072  -0.086  -0.020   0.021  -0.038  -0.006   0.095   0.053  -0.040   0.024   0.003   0.043   0.039   0.073   0.159  -0.015   0.047   0.048
   0.002   0.023   0.396  -0.224  -0.282   0.038   0.329   0.182  -0.248   0.135
   0.055  -0.751   1.000  -0.434  -0.436  -0.086  -0.326   0.485  -0.216  -0.251  -0.126  -0.406  -0.019   0.569   0.004  -0.103  -0.398  -0.010   0.291   0.016   0.027   0.073   0.163   0.261   0.314   0.179   0.254   0.290   0.316   0.293  -0.078
  -0.080   0.028   0.063   0.150   0.144  -0.198   0.071   0.012   0.049  -0.046  -0.069   0.048   0.118   0.095   0.134  -0.034  -0.034   0.026  -0.018  -0.134  -0.066   0.063   0.000   0.016  -0.044  -0.015  -0.027  -0.189   0.040  -0.004  -0.017
   0.027   0.011  -0.332   0.189   0.236  -0.040  -0.399  -0.199   0.226  -0.009
   0.145   0.178  -0.434   1.000  -0.308   0.089   0.353  -0.134   0.271  -0.171   0.086   0.042  -0.431  -0.027  -0.108   0.090   0.206   0.086  -0.024  -0.038   0.069  -0.060  -0.079  -0.150  -0.216  -0.205  -0.242  -0.250  -0.257  -0.289   0.028
   0.154  -0.050  -0.075  -0.104   0.015   0.051  -0.330   0.169  -0.064   0.008   0.021  -0.105   0.032  -0.064  -0.136  -0.023   0.146   0.047   0.184  -0.034   0.035  -0.135  -0.023  -0.040   0.003  -0.065  -0.039   0.078  -0.014  -0.016  -0.007
  -0.031   0.036   0.123  -0.087  -0.088  -0.002   0.335   0.165   0.005  -0.041
  -0.117   0.065  -0.436  -0.308   1.000  -0.007  -0.033  -0.405   0.034   0.446  -0.025   0.445   0.144  -0.473   0.144   0.158   0.148  -0.088  -0.327   0.056  -0.162  -0.076  -0.062  -0.082  -0.116  -0.013  -0.015  -0.022  -0.039   0.034  -0.002
  -0.072   0.058  -0.046   0.031  -0.031   0.154   0.144  -0.275  -0.012   0.037   0.023  -0.032  -0.154  -0.008  -0.010   0.091  -0.104  -0.041  -0.119   0.156   0.019   0.070   0.000   0.015   0.032   0.030   0.029   0.081  -0.019  -0.008  -0.003
  -0.006  -0.063   0.054  -0.018  -0.038   0.047  -0.013  -0.030  -0.162  -0.076
   0.172  -0.103  -0.086   0.089  -0.007   1.000   0.084  -0.012  -0.007  -0.047   0.132   0.033  -0.036   0.077  -0.410  -0.006  -0.076   0.257   0.082  -0.167  -0.080  -0.049  -0.118  -0.191  -0.185  -0.235  -0.172  -0.189  -0.181  -0.222  -0.024
   0.019   0.047  -0.066  -0.021   0.109   0.003  -0.074  -0.012  -0.291   0.036  -0.032  -0.013  -0.013  -0.035  -0.017   0.011   0.042  -0.111   0.041  -0.001   0.159  -0.034  -0.059  -0.028   0.007   0.009   0.029   0.021   0.025  -0.006   0.012
  -0.003   0.035  -0.015  -0.002   0.004   0.022   0.036  -0.050  -0.021  -0.057
   0.016   0.263  -0.326   0.353  -0.033   0.084   1.000  -0.023   0.012  -0.024   0.056  -0.228  -0.281  -0.224  -0.147   0.159   0.097   0.118   0.120  -0.035   0.049  -0.059  -0.087  -0.152  -0.167  -0.114  -0.167  -0.194  -0.261  -0.234   0.024
   0.113  -0.065  -0.085  -0.061  -0.011   0.009  -0.090   0.076  -0.041  -0.015   0.063  -0.011  -0.016  -0.052  -0.122   0.068   0.074   0.011   0.017   0.058   0.034  -0.125  -0.006  -0.027   0.012  -0.017  -0.010   0.074  -0.029  -0.013   0.004
  -0.024   0.008   0.164  -0.079  -0.110   0.001   0.274   0.165  -0.131  -0.007
   0.052  -0.196   0.485  -0.134  -0.405  -0.012  -0.023   1.000   0.061  -0.225  -0.069  -0.800   0.133   0.669   0.080  -0.486  -0.607  -0.127   0.360   0.126   0.005   0.034   0.097   0.038   0.113   0.054   0.022   0.057   0.069   0.004  -0.146
   0.138  -0.056  -0.092   0.030   0.087  -0.128  -0.041   0.050  -0.013   0.019  -0.164   0.014   0.078   0.020   0.091  -0.100  -0.001  -0.005   0.121  -0.053   0.020  -0.022  -0.009   0.005   0.007  -0.033   0.016  -0.083   0.020   0.014   0.001
  -0.007   0.023  -0.004   0.000   0.019  -0.007  -0.040   0.029   0.029  -0.001
  -0.116   0.143  -0.216   0.271   0.034  -0.007   0.012   0.061   1.000   0.108  -0.057   0.090   0.010  -0.084   0.133  -0.488   0.146  -0.153  -0.336   0.133  -0.087  -0.045  -0.040  -0.112  -0.086  -0.042  -0.100  -0.078  -0.054  -0.105  -0.022
   0.012   0.057  -0.029  -0.035  -0.050   0.128  -0.158   0.001  -0.046   0.018  -0.014  -0.229  -0.053  -0.026  -0.044   0.022   0.001  -0.026   0.096   0.011   0.073   0.066  -0.065   0.008   0.036   0.004   0.076   0.093   0.019   0.028   0.015
   0.010   0.028   0.147  -0.067  -0.074   0.035   0.088   0.115  -0.134  -0.020
  -0.196   0.177  -0.251  -0.171   0.446  -0.047  -0.024  -0.225   0.108   1.000  -0.020   0.399   0.168  -0.477   0.176   0.256  -0.316  -0.139  -0.551  -0.018  -0.085  -0.030  -0.070  -0.138  -0.091  -0.033  -0.001  -0.023  -0.049   0.035  -0.018
  -0.146   0.165   0.062  -0.002  -0.072   0.146   0.093  -0.155  -0.015   0.033   0.026  -0.081  -0.097   0.010   0.065   0.014  -0.108  -0.084  -0.104   0.057   0.008   0.161   0.039   0.027   0.021   0.062   0.145   0.106   0.046   0.045   0.049
   0.059  -0.001   0.085  -0.035  -0.055   0.044  -0.175  -0.066  -0.034  -0.004
  -0.009   0.051  -0.126   0.086  -0.025   0.132   0.056  -0.069  -0.057  -0.020   1.000  -0.045   0.070  -0.050  -0.021   0.092   0.037   0.112   0.008  -0.239  -0.034  -0.026  -0.104  -0.069  -0.075  -0.081  -0.051  -0.076  -0.060  -0.077   0.073
  -0.011  -0.001  -0.007  -0.032  -0.034   0.042  -0.030   0.046  -0.045   0.001   0.045   0.035   0.000  -0.060  -0.024   0.008   0.017  -0.023  -0.036   0.036  -0.003  -0.041   0.035  -0.007  -0.006   0.024  -0.002   0.027  -0.010  -0.013  -0.004
  -0.016  -0.010   0.053  -0.027  -0.046  -0.003   0.114   0.098  -0.029  -0.021
  -0.106   0.115  -0.406   0.042   0.445   0.033  -0.228  -0.800   0.090   0.399  -0.045   1.000  -0.119  -0.720  -0.004   0.183   0.308  -0.088  -0.202  -0.032   0.074   0.003  -0.061  -0.026  -0.081  -0.029   0.005  -0.014  -0.015   0.036   0.101
  -0.180   0.105   0.117   0.012  -0.056   0.170   0.024  -0.112  -0.017  -0.008   0.092  -0.061  -0.078  -0.012  -0.056   0.089  -0.023  -0.015  -0.068   0.055   0.018   0.039  -0.015  -0.014  -0.009   0.038   0.027   0.081   0.003   0.002   0.009
   0.022  -0.010  -0.043   0.033   0.021   0.010  -0.091  -0.103  -0.024  -0.012
  -0.091   0.208  -0.019  -0.431   0.144  -0.036  -0.281   0.133   0.010   0.168   0.070  -0.119   1.000  -0.177   0.132  -0.439   0.117  -0.082  -0.249  -0.094  -0.025   0.024   0.008  -0.022   0.027   0.068   0.064   0.054   0.073   0.051  -0.051
  -0.043   0.083   0.021  -0.032  -0.131   0.079   0.090  -0.030   0.027   0.077  -0.054   0.045  -0.029   0.026   0.123  -0.137  -0.105  -0.063  -0.034   0.032  -0.026   0.122   0.069   0.035   0.029   0.056   0.080   0.033   0.014   0.040   0.024
   0.028  -0.001   0.114  -0.065  -0.079   0.030  -0.102   0.024  -0.076   0.036
   0.165  -0.406   0.569  -0.027  -0.473   0.077  -0.224   0.669  -0.084  -0.477  -0.050  -0.720  -0.177   1.000  -0.147  -0.054  -0.474   0.174   0.218   0.033  -0.056   0.021   0.087   0.096   0.138   0.039   0.047   0.083   0.094   0.054  -0.098
   0.135  -0.086  -0.098   0.041   0.122  -0.187  -0.026   0.072   0.013   0.003  -0.094   0.034   0.101   0.033   0.058  -0.065   0.011   0.051   0.074  -0.089  -0.031  -0.009  -0.018   0.002  -0.014  -0.048  -0.052  -0.130   0.003  -0.019  -0.023
  -0.016   0.010  -0.118   0.050   0.083  -0.025  -0.031  -0.005   0.142  -0.020
  -0.154   0.054   0.004  -0.108   0.144  -0.410  -0.147   0.080   0.133   0.176  -0.021  -0.004   0.132  -0.147   1.000  -0.150   0.057  -0.771  -0.092   0.316  -0.389   0.003   0.043  -0.060   0.002   0.096   0.070   0.066   0.094   0.119  -0.024
  -0.129   0.144   0.037   0.019  -0.105   0.113   0.014  -0.020  -0.003   0.026  -0.040  -0.067  -0.027   0.027   0.091  -0.008  -0.085  -0.170  -0.032   0.016   0.060   0.090   0.017   0.115   0.006   0.017   0.136   0.056   0.035   0.039   0.034
   0.031  -0.012   0.053  -0.010  -0.014   0.033  -0.189  -0.039  -0.023   0.009
   0.055  -0.058  -0.103   0.090   0.158  -0.006   0.159  -0.486  -0.488   0.256   0.092   0.183  -0.439  -0.054  -0.150   1.000  -0.060   0.217  -0.328  -0.197   0.074  -0.056  -0.076  -0.015  -0.049  -0.054  -0.013  -0.055  -0.093   0.011   0.100
  -0.056   0.001   0.051  -0.001   0.019  -0.050   0.105  -0.030   0.034  -0.035   0.119   0.068  -0.017   0.013  -0.035   0.088  -0.006   0.025  -0.175   0.027  -0.063   0.020   0.050  -0.016  -0.027   0.000  -0.055  -0.020  -0.023  -0.032  -0.004
   0.001  -0.038  -0.065   0.023   0.015  -0.014   0.041  -0.048   0.105  -0.043
  -0.016   0.267  -0.398   0.206   0.148  -0.076   0.097  -0.607   0.146  -0.316   0.037   0.308   0.117  -0.474   0.057  -0.060   1.000  -0.010  -0.213   0.096  -0.087  -0.024  -0.030   0.028  -0.057  -0.001  -0.042  -0.040  -0.023  -0.045   0.112
  -0.006  -0.047   0.041  -0.060  -0.077   0.040  -0.021   0.061   0.020  -0.016   0.066  -0.009  -0.044  -0.044  -0.086   0.015   0.070   0.017   0.030  -0.014   0.019  -0.032  -0.034   0.015   0.020   0.000  -0.062   0.051  -0.040  -0.011  -0.020
  -0.029  -0.013   0.073  -0.051  -0.058  -0.003   0.184   0.046  -0.046   0.048
   0.152  -0.042  -0.010   0.086  -0.088   0.257   0.118  -0.127  -0.153  -0.139   0.112  -0.088  -0.082   0.174  -0.771   0.217  -0.010   1.000   0.051  -0.446  -0.071  -0.038  -0.049   0.033  -0.028  -0.096  -0.067  -0.072  -0.086  -0.100  -0.017
   0.136  -0.129  -0.069  -0.028   0.054  -0.091  -0.006   0.031   0.066  -0.019   0.054   0.076   0.027   0.004  -0.039  -0.015   0.044   0.133  -0.013  -0.012  -0.145  -0.056   0.046  -0.023   0.005  -0.018  -0.103  -0.032  -0.028  -0.020  -0.019
  -0.019   0.007  -0.010  -0.002   0.003  -0.017   0.160   0.087   0.003  -0.014
   0.087  -0.159   0.291  -0.024  -0.327   0.082   0.120   0.360  -0.336  -0.551   0.008  -0.202  -0.249   0.218  -0.092  -0.328  -0.213   0.051   1.000  -0.043   0.070   0.078   0.083   0.087   0.084   0.025   0.041   0.051   0.066  -0.001  -0.040
   0.065  -0.079  -0.053   0.052   0.099  -0.087  -0.073   0.062  -0.024  -0.048  -0.036   0.104   0.083   0.002  -0.030   0.019   0.083   0.018   0.073  -0.017   0.019  -0.203  -0.012  -0.030  -0.033  -0.038  -0.055  -0.072  -0.002  -0.018  -0.021
  -0.031   0.018  -0.104   0.075   0.085  -0.030  -0.024  -0.001  -0.039   0.025
  -0.060   0.018   0.016  -0.038   0.056  -0.167  -0.035   0.126   0.133  -0.018  -0.239  -0.032  -0.094   0.033   0.316  -0.197   0.096  -0.446  -0.043   1.000  -0.378   0.014   0.048   0.076   0.061   0.061   0.023   0.033   0.028   0.030   0.030
   0.007  -0.011   0.006   0.013   0.010  -0.013   0.019  -0.021  -0.035   0.005  -0.029  -0.057  -0.020  -0.063  -0.055   0.051   0.007   0.015   0.061  -0.005   0.086  -0.005  -0.182   0.045   0.018  -0.002  -0.021  -0.006   0.001  -0.006   0.002
  -0.009  -0.009  -0.011   0.002   0.012  -0.010   0.044  -0.024   0.009   0.012
   0.018   0.022   0.027   0.069  -0.162  -0.080   0.049   0.005  -0.087  -0.085  -0.034   0.074  -0.025  -0.056  -0.389   0.074  -0.087  -0.071   0.070  -0.378   1.000   0.053   0.025   0.066   0.054   0.025   0.029   0.025   0.007  -0.007   0.058
   0.017  -0.081   0.058  -0.001   0.031  -0.038  -0.010   0.022   0.038  -0.036   0.026   0.044   0.021  -0.003  -0.055  -0.004   0.067   0.116   0.010   0.000  -0.016  -0.058   0.056  -0.179  -0.032  -0.015  -0.077  -0.045  -0.027  -0.033  -0.033
  -0.019  -0.002  -0.037   0.004   0.000  -0.028   0.075  -0.003   0.032   0.001
  -0.549   0.005   0.073  -0.060  -0.076  -0.049  -0.059   0.034  -0.045  -0.030  -0.026   0.003   0.024   0.021   0.003  -0.056  -0.024  -0.038   0.078   0.014   0.053   1.000   0.568   0.524   0.544   0.577   0.569   0.557   0.544   0.510   0.015
  -0.009  -0.010  -0.006   0.131   0.028  -0.070   0.027   0.034   0.024  -0.001   0.027   0.047   0.020   0.006  -0.020   0.007   0.033  -0.015  -0.017  -0.027   0.026  -0.028   0.008  -0.017  -0.285  -0.108  -0.100  -0.116  -0.092  -0.106  -0.103
  -0.104  -0.094  -0.020   0.027   0.029  -0.007  -0.070  -0.023   0.021   0.164
  -0.522  -0.106   0.163  -0.079  -0.062  -0.118  -0.087   0.097  -0.040  -0.070  -0.104  -0.061   0.008   0.087   0.043  -0.076  -0.030  -0.049   0.083   0.048   0.025   0.568   1.000   0.582   0.589   0.620   0.613   0.615   0.603   0.566  -0.065
   0.061  -0.064  -0.041   0.138   0.073  -0.095   0.012   0.009   0.027   0.003  -0.032   0.027   0.022   0.010   0.009  -0.020   0.033  -0.012   0.042  -0.046   0.023  -0.032   0.000   0.004  -0.117  -0.281  -0.108  -0.121  -0.084  -0.103  -0.106
  -0.102  -0.094  -0.040   0.020   0.030  -0.002  -0.096  -0.056   0.046   0.195
  -0.486  -0.230   0.261  -0.150  -0.082  -0.191  -0.152   0.038  -0.112  -0.138  -0.069  -0.026  -0.022   0.096  -0.060  -0.015   0.028   0.033   0.087   0.076   0.066   0.524   0.582   1.000   0.640   0.617   0.620   0.622   0.612   0.578   0.074
   0.026  -0.119   0.037   0.168   0.109  -0.131   0.065  -0.016   0.085  -0.027   0.017   0.107   0.044   0.007  -0.022   0.014   0.048   0.071  -0.012  -0.047  -0.023  -0.065  -0.021  -0.038  -0.127  -0.123  -0.368  -0.194  -0.123  -0.146  -0.142
  -0.136  -0.124  -0.166   0.086   0.092  -0.042  -0.006  -0.055   0.059   0.131
  -0.583  -0.208   0.314  -0.216  -0.116  -0.185  -0.167   0.113  -0.086  -0.091  -0.075  -0.081   0.027   0.138   0.002  -0.049  -0.057  -0.028   0.084   0.061   0.054   0.544   0.589   0.640   1.000   0.641   0.644   0.637   0.634   0.602   0.137
  -0.093  -0.012   0.096   0.171   0.098  -0.178   0.103   0.012   0.079  -0.011  -0.021   0.104   0.051   0.046   0.023  -0.004   0.020   0.003  -0.017  -0.055   0.012  -0.030  -0.011  -0.013  -0.126  -0.105  -0.156  -0.328  -0.101  -0.121  -0.117
  -0.107  -0.110  -0.162   0.088   0.073  -0.047  -0.111  -0.080   0.098   0.186
  -0.622  -0.081   0.179  -0.205  -0.013  -0.235  -0.114   0.054  -0.042  -0.033  -0.081  -0.029   0.068   0.039   0.096  -0.054  -0.001  -0.096   0.025   0.061   0.025   0.577   0.620   0.617   0.641   1.000   0.664   0.660   0.646   0.626   0.028
  -0.046   0.005   0.026   0.174   0.050  -0.091   0.089  -0.008   0.061  -0.004  -0.021   0.056   0.011   0.022   0.029  -0.001   0.000  -0.021  -0.020  -0.026   0.009   0.000   0.005   0.005  -0.126  -0.107  -0.116  -0.147  -0.186  -0.114  -0.117
  -0.107  -0.116  -0.074   0.051   0.034  -0.028  -0.125  -0.096   0.058   0.174
  -0.594  -0.184   0.254  -0.242  -0.015  -0.172  -0.167   0.022  -0.100  -0.001  -0.051   0.005   0.064   0.047   0.070  -0.013  -0.042  -0.067   0.041   0.023   0.029   0.569   0.613   0.620   0.644   0.664   1.000   0.678   0.670   0.652   0.017
  -0.069   0.036   0.034   0.183   0.087  -0.079   0.072  -0.031   0.023   0.001  -0.012   0.050   0.023   0.024   0.046   0.004  -0.015  -0.034  -0.032  -0.033   0.023   0.013  -0.002  -0.009  -0.124  -0.093  -0.102  -0.144  -0.078  -0.190  -0.109
  -0.090  -0.103  -0.133   0.083   0.068  -0.030  -0.209  -0.141   0.063   0.189
  -0.536  -0.228   0.290  -0.250  -0.022  -0.189  -0.194   0.057  -0.078  -0.023  -0.076  -0.014   0.054   0.083   0.066  -0.055  -0.040  -0.072   0.051   0.033   0.025   0.557   0.615   0.622   0.637   0.660   0.678   1.000   0.688   0.666  -0.076
  -0.004  -0.017  -0.036   0.188   0.079  -0.073   0.061  -0.026   0.040  -0.013  -0.033   0.029   0.036   0.025   0.072  -0.015  -0.015  -0.025  -0.002  -0.065   0.007   0.026   0.003   0.000  -0.117  -0.092  -0.092  -0.135  -0.069  -0.099  -0.200
  -0.085  -0.099  -0.131   0.088   0.093  -0.017  -0.244  -0.148   0.087   0.186
  -0.533  -0.249   0.316  -0.257  -0.039  -0.181  -0.261   0.069  -0.054  -0.049  -0.060  -0.015   0.073   0.094   0.094  -0.093  -0.023  -0.086   0.066   0.028   0.007   0.544   0.603   0.612   0.634   0.646   0.670   0.688   1.000   0.667  -0.057
  -0.039  -0.019  -0.009   0.185   0.076  -0.068   0.059  -0.020   0.028  -0.013  -0.044   0.028   0.030   0.030   0.077  -0.016  -0.011  -0.046  -0.001  -0.064   0.021   0.027  -0.011   0.022  -0.111  -0.079  -0.075  -0.128  -0.048  -0.081  -0.092
  -0.133  -0.082  -0.141   0.106   0.125  -0.010  -0.291  -0.149   0.086   0.212
  -0.526  -0.253   0.293  -0.289   0.034  -0.222  -0.234   0.004  -0.105   0.035  -0.077   0.036   0.051   0.054   0.119   0.011  -0.045  -0.100  -0.001   0.030  -0.007   0.510   0.566   0.578   0.602   0.626   0.652   0.666   0.667   1.000  -0.052
  -0.076   0.042   0.004   0.173   0.057  -0.050   0.106  -0.059   0.052  -0.015  -0.040   0.028   0.027   0.041   0.097  -0.005  -0.045  -0.053  -0.046  -0.042   0.006   0.058   0.005   0.018  -0.107  -0.070  -0.061  -0.121  -0.047  -0.075  -0.083
  -0.055  -0.180  -0.132   0.086   0.092  -0.007  -0.319  -0.163   0.114   0.203
  -0.465   0.069  -0.078   0.028  -0.002  -0.024   0.024  -0.146  -0.022  -0.018   0.073   0.101  -0.051  -0.098  -0.024   0.100   0.112  -0.017  -0.040   0.030   0.058   0.015  -0.065   0.074   0.137   0.028   0.017  -0.076  -0.057  -0.052   1.000
  -0.715   0.304   0.582   0.024  -0.039  -0.065   0.088   0.032   0.079  -0.038   0.089   0.098   0.004  -0.006  -0.105   0.083   0.043   0.059  -0.062   0.026   0.007  -0.081  -0.034  -0.030  -0.056  -0.018  -0.155  -0.184  -0.107  -0.085  -0.039
  -0.059  -0.053  -0.151   0.061  -0.027  -0.081   0.221   0.038   0.019  -0.028
   0.571   0.056  -0.080   0.154  -0.072   0.019   0.113   0.138   0.012  -0.146  -0.011  -0.180  -0.043   0.135  -0.129  -0.056  -0.006   0.136   0.065   0.007   0.017  -0.009   0.061   0.026  -0.093  -0.046  -0.069  -0.004  -0.039  -0.076  -0.715
   1.000  -0.563  -0.682  -0.023   0.101  -0.049  -0.093   0.029  -0.048   0.061  -0.024  -0.006   0.004  -0.068  -0.061  -0.040   0.054   0.045   0.103   0.001   0.004  -0.074  -0.020  -0.014   0.045  -0.031  -0.033   0.104   0.015  -0.007  -0.022
  -0.035   0.016   0.106  -0.059  -0.013  -0.006   0.234   0.154  -0.060   0.003
  -0.322   0.012   0.028  -0.050   0.058   0.047  -0.065  -0.056   0.057   0.165  -0.001   0.105   0.083  -0.086   0.144   0.001  -0.047  -0.129  -0.079  -0.011  -0.081  -0.010  -0.064  -0.119  -0.012   0.005   0.036  -0.017  -0.019   0.042   0.304
  -0.563   1.000   0.307  -0.031  -0.079   0.066   0.022  -0.026  -0.015  -0.007  -0.036  -0.034  -0.032   0.055   0.093  -0.013  -0.075  -0.084  -0.068   0.040   0.032   0.100   0.045  -0.017  -0.013   0.019   0.107  -0.033   0.000   0.024   0.031
   0.062  -0.007   0.016  -0.109  -0.233   0.027  -0.225  -0.123  -0.005  -0.026
  -0.394  -0.028   0.063  -0.075  -0.046  -0.066  -0.085  -0.092  -0.029   0.062  -0.007   0.117   0.021  -0.098   0.037   0.051   0.041  -0.069  -0.053   0.006   0.058  -0.006  -0.041   0.037   0.096   0.026   0.034  -0.036  -0.009   0.004   0.582
  -0.682   0.307   1.000  -0.006  -0.027  -0.021   0.048   0.004   0.038  -0.019   0.020   0.039   0.023   0.016   0.015   0.011  -0.017   0.004  -0.040  -0.012   0.003   0.009  -0.009  -0.006  -0.019   0.011  -0.016  -0.092  -0.017  -0.006   0.013
   0.012  -0.001  -0.087   0.021  -0.035  -0.100  -0.057  -0.084   0.044   0.015
  -0.125  -0.176   0.150  -0.104   0.031  -0.021  -0.061   0.030  -0.035  -0.002  -0.032   0.012  -0.032   0.041   0.019  -0.001  -0.060  -0.028   0.052   0.013  -0.001   0.131   0.138   0.168   0.171   0.174   0.183   0.188   0.185   0.173   0.024
  -0.023  -0.031  -0.006   1.000   0.132  -0.042   0.029  -0.102   0.140  -0.074  -0.031  -0.119  -0.098  -0.064   0.004   0.100   0.029  -0.007   0.007  -0.012  -0.014   0.031  -0.069   0.041  -0.500  -0.431  -0.442  -0.467  -0.465  -0.522  -0.527
  -0.494  -0.440  -0.487   0.597   0.380  -0.353  -0.093  -0.082   0.004  -0.176
  -0.006  -0.182   0.144   0.015  -0.031   0.109  -0.011   0.087  -0.050  -0.072  -0.034  -0.056  -0.131   0.122  -0.105   0.019  -0.077   0.054   0.099   0.010   0.031   0.028   0.073   0.109   0.098   0.050   0.087   0.079   0.076   0.057  -0.039
   0.101  -0.079  -0.027   0.132   1.000  -0.612  -0.075  -0.243  -0.172   0.257  -0.073   0.093  -0.023  -0.004  -0.061  -0.026   0.165  -0.098   0.104  -0.091   0.147  -0.126   0.001  -0.063   0.090   0.056  -0.113  -0.031   0.109  -0.046  -0.033
  -0.082  -0.024  -0.150   0.084   0.035  -0.131  -0.002  -0.159  -0.001   0.066
