
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
     C15            -0.4133            0.0000
     C16            -0.3237            0.0001
    lnsv            -1.2572            0.0003
    UNOS             2.9695            0.0004
    LSAU             0.2247            0.0001

================================================================================
                                  Standard LCM

   iteration:  64  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30370      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0139            0.0034
     SCC            -0.0325            0.0015
      GC             0.0027            0.0007
    LNYD             0.0708            0.0023
      C2             0.0121            0.0000
      C3             0.0282            0.0034
      C4             0.0024            0.0013
      C5             0.0254            0.0002
      C6             0.0434            0.0005
      C7             0.0164            0.0001
      C8            -0.0002            0.0001
      C9            -0.0138            0.0006
     C10            -0.0480            0.0004
     C11             0.0341            0.0006
     C12            -0.0249            0.0001
     C13             0.0279            0.0001
     C14             0.0166            0.0007
     C15             0.0100            0.0006
     C16             0.0324            0.0007
    lnsv            -2.9057            0.0018
   _CONS             0.1541            0.0011
     SCC             0.0310            0.0007
      GC             0.3953            0.0001
    LNYD             0.1298            0.0012
      C2            -0.1687            0.0009
      C3             0.0877            0.0001
      C4            -0.2636            0.0004
      C5            -0.2536            0.0000
      C6            -0.2483            0.0001
      C7            -0.2740            0.0002
      C8            -0.1919            0.0000
      C9             0.1029            0.0004
     C10            -0.0842            0.0002
     C11            -0.1609            0.0001
     C12            -0.1291            0.0001
     C13            -0.0274            0.0001
     C14            -0.0740            0.0001
     C15            -0.4275            0.0001
     C16            -0.3264            0.0001
    lnsv            -1.2563            0.0004
    UNOS             2.9692            0.0005
    LSAU             0.2171            0.0002

================================================================================
                                  Standard LCM

   iteration:  65  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30372      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0137            0.0018
     SCC            -0.0325            0.0005
      GC             0.0027            0.0013
    LNYD             0.0708            0.0014
      C2             0.0119            0.0008
      C3             0.0281            0.0027
      C4             0.0023            0.0009
      C5             0.0253            0.0002
      C6             0.0432            0.0003
      C7             0.0162            0.0000
      C8            -0.0003            0.0000
      C9            -0.0140            0.0004
     C10            -0.0483            0.0003
     C11             0.0339            0.0004
     C12            -0.0249            0.0003
     C13             0.0277            0.0001
     C14             0.0163            0.0006
     C15             0.0094            0.0000
     C16             0.0322            0.0006
    lnsv            -2.9059            0.0010
   _CONS             0.1551            0.0003
     SCC             0.0299            0.0001
      GC             0.4051            0.0000
    LNYD             0.1295            0.0002
      C2            -0.1749            0.0002
      C3             0.0842            0.0001
      C4            -0.2672            0.0002
      C5            -0.2567            0.0001
      C6            -0.2449            0.0001
      C7            -0.2701            0.0001
      C8            -0.1916            0.0000
      C9             0.0968            0.0004
     C10            -0.0885            0.0002
     C11            -0.1664            0.0001
     C12            -0.1297            0.0001
     C13            -0.0292            0.0001
     C14            -0.0785            0.0001
     C15            -0.4341            0.0001
     C16            -0.3271            0.0001
    lnsv            -1.2595            0.0003
    UNOS             2.9624            0.0003
    LSAU             0.2134            0.0002

================================================================================
                                  Standard LCM

   iteration:  66  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30372      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0135            0.0007
     SCC            -0.0324            0.0006
      GC             0.0027            0.0007
    LNYD             0.0708            0.0012
      C2             0.0117            0.0007
      C3             0.0277            0.0003
      C4             0.0020            0.0006
      C5             0.0250            0.0004
      C6             0.0428            0.0000
      C7             0.0159            0.0001
      C8            -0.0005            0.0000
      C9            -0.0144            0.0001
     C10            -0.0488            0.0000
     C11             0.0335            0.0001
     C12            -0.0254            0.0000
     C13             0.0275            0.0001
     C14             0.0157            0.0001
     C15             0.0093            0.0003
     C16             0.0317            0.0001
    lnsv            -2.9062            0.0003
   _CONS             0.1539            0.0010
     SCC             0.0303            0.0002
      GC             0.4037            0.0000
    LNYD             0.1296            0.0001
      C2            -0.1761            0.0006
      C3             0.0836            0.0001
      C4            -0.2682            0.0001
      C5            -0.2574            0.0002
      C6            -0.2408            0.0000
      C7            -0.2652            0.0001
      C8            -0.1914            0.0000
      C9             0.0928            0.0003
     C10            -0.0891            0.0002
     C11            -0.1662            0.0001
     C12            -0.1298            0.0001
     C13            -0.0294            0.0001
     C14            -0.0781            0.0001
     C15            -0.4314            0.0001
     C16            -0.3262            0.0001
    lnsv            -1.2636            0.0001
    UNOS             2.9551            0.0001
    LSAU             0.2147            0.0002

================================================================================
                                  Standard LCM

   iteration:  67  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30372      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0133            0.0000
     SCC            -0.0325            0.0003
      GC             0.0027            0.0001
    LNYD             0.0708            0.0003
      C2             0.0115            0.0002
      C3             0.0276            0.0000
      C4             0.0019            0.0002
      C5             0.0249            0.0002
      C6             0.0427            0.0001
      C7             0.0157            0.0000
      C8            -0.0007            0.0000
      C9            -0.0146            0.0001
     C10            -0.0490            0.0000
     C11             0.0333            0.0000
     C12            -0.0255            0.0000
     C13             0.0274            0.0000
     C14             0.0155            0.0000
     C15             0.0089            0.0002
     C16             0.0314            0.0000
    lnsv            -2.9063            0.0002
   _CONS             0.1530            0.0010
     SCC             0.0309            0.0000
      GC             0.4005            0.0000
    LNYD             0.1297            0.0000
      C2            -0.1753            0.0006
      C3             0.0839            0.0001
      C4            -0.2682            0.0000
      C5            -0.2571            0.0003
      C6            -0.2390            0.0000
      C7            -0.2631            0.0001
      C8            -0.1913            0.0000
      C9             0.0914            0.0003
     C10            -0.0886            0.0002
     C11            -0.1648            0.0001
     C12            -0.1297            0.0001
     C13            -0.0293            0.0001
     C14            -0.0768            0.0001
     C15            -0.4281            0.0001
     C16            -0.3254            0.0001
    lnsv            -1.2654            0.0000
    UNOS             2.9523            0.0000
    LSAU             0.2166            0.0002

================================================================================
                                  Standard LCM

   iteration:  68  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30372      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0132            0.0011
     SCC            -0.0324            0.0001
      GC             0.0027            0.0004
    LNYD             0.0708            0.0002
      C2             0.0115            0.0001
      C3             0.0275            0.0008
      C4             0.0018            0.0000
      C5             0.0248            0.0004
      C6             0.0426            0.0001
      C7             0.0157            0.0001
      C8            -0.0007            0.0000
      C9            -0.0147            0.0001
     C10            -0.0491            0.0001
     C11             0.0332            0.0001
     C12            -0.0256            0.0000
     C13             0.0273            0.0000
     C14             0.0153            0.0002
     C15             0.0089            0.0001
     C16             0.0313            0.0001
    lnsv            -2.9064            0.0003
   _CONS             0.1525            0.0009
     SCC             0.0313            0.0001
      GC             0.3986            0.0000
    LNYD             0.1298            0.0001
      C2            -0.1745            0.0005
      C3             0.0843            0.0001
      C4            -0.2683            0.0000
      C5            -0.2566            0.0003
      C6            -0.2382            0.0000
      C7            -0.2620            0.0001
      C8            -0.1914            0.0000
      C9             0.0903            0.0003
     C10            -0.0884            0.0002
     C11            -0.1642            0.0001
     C12            -0.1297            0.0001
     C13            -0.0293            0.0001
     C14            -0.0762            0.0001
     C15            -0.4261            0.0001
     C16            -0.3251            0.0001
    lnsv            -1.2665            0.0000
    UNOS             2.9507            0.0000
    LSAU             0.2179            0.0002

================================================================================
                                  Standard LCM

   iteration:  69  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30372      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0131            0.0011
     SCC            -0.0324            0.0004
      GC             0.0028            0.0012
    LNYD             0.0708            0.0008
      C2             0.0114            0.0003
      C3             0.0273            0.0014
      C4             0.0017            0.0004
      C5             0.0247            0.0003
      C6             0.0425            0.0001
      C7             0.0155            0.0000
      C8            -0.0009            0.0000
      C9            -0.0149            0.0002
     C10            -0.0493            0.0002
     C11             0.0331            0.0002
     C12            -0.0257            0.0001
     C13             0.0272            0.0001
     C14             0.0151            0.0003
     C15             0.0087            0.0001
     C16             0.0311            0.0003
    lnsv            -2.9065            0.0005
   _CONS             0.1522            0.0006
     SCC             0.0320            0.0003
      GC             0.3967            0.0000
    LNYD             0.1300            0.0003
      C2            -0.1733            0.0003
      C3             0.0846            0.0001
      C4            -0.2692            0.0000
      C5            -0.2553            0.0002
      C6            -0.2370            0.0000
      C7            -0.2603            0.0000
      C8            -0.1917            0.0000
      C9             0.0871            0.0003
     C10            -0.0893            0.0002
     C11            -0.1643            0.0001
     C12            -0.1301            0.0001
     C13            -0.0298            0.0001
     C14            -0.0760            0.0001
     C15            -0.4235            0.0001
     C16            -0.3252            0.0001
    lnsv            -1.2681            0.0001
    UNOS             2.9486            0.0001
    LSAU             0.2202            0.0002

================================================================================
                                  Standard LCM

   iteration:  70  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30373      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0130            0.0018
     SCC            -0.0324            0.0005
      GC             0.0028            0.0022
    LNYD             0.0708            0.0011
      C2             0.0113            0.0006
      C3             0.0272            0.0022
      C4             0.0016            0.0009
      C5             0.0247            0.0002
      C6             0.0424            0.0001
      C7             0.0155            0.0000
      C8            -0.0010            0.0001
      C9            -0.0150            0.0003
     C10            -0.0495            0.0003
     C11             0.0329            0.0003
     C12            -0.0258            0.0001
     C13             0.0272            0.0001
     C14             0.0149            0.0004
     C15             0.0087            0.0001
     C16             0.0310            0.0004
    lnsv            -2.9066            0.0006
   _CONS             0.1529            0.0002
     SCC             0.0329            0.0006
      GC             0.3977            0.0000
    LNYD             0.1303            0.0004
      C2            -0.1726            0.0000
      C3             0.0845            0.0001
      C4            -0.2724            0.0001
      C5            -0.2532            0.0001
      C6            -0.2357            0.0000
      C7            -0.2580            0.0000
      C8            -0.1927            0.0000
      C9             0.0794            0.0002
     C10            -0.0929            0.0001
     C11            -0.1672            0.0001
     C12            -0.1314            0.0001
     C13            -0.0316            0.0001
     C14            -0.0778            0.0001
     C15            -0.4222            0.0001
     C16            -0.3266            0.0001
    lnsv            -1.2698            0.0002
    UNOS             2.9468            0.0001
    LSAU             0.2235            0.0001

================================================================================
                                  Standard LCM

   iteration:  71  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30374      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0131            0.0014
     SCC            -0.0324            0.0005
      GC             0.0028            0.0024
    LNYD             0.0708            0.0011
      C2             0.0113            0.0008
      C3             0.0273            0.0021
      C4             0.0016            0.0012
      C5             0.0247            0.0001
      C6             0.0424            0.0001
      C7             0.0155            0.0000
      C8            -0.0009            0.0001
      C9            -0.0149            0.0003
     C10            -0.0494            0.0003
     C11             0.0330            0.0003
     C12            -0.0258            0.0001
     C13             0.0272            0.0001
     C14             0.0150            0.0004
     C15             0.0087            0.0001
     C16             0.0310            0.0004
    lnsv            -2.9066            0.0005
   _CONS             0.1554            0.0001
     SCC             0.0333            0.0006
      GC             0.4046            0.0000
    LNYD             0.1308            0.0004
      C2            -0.1735            0.0002
      C3             0.0836            0.0000
      C4            -0.2779            0.0003
      C5            -0.2509            0.0002
      C6            -0.2351            0.0001
      C7            -0.2564            0.0001
      C8            -0.1942            0.0000
      C9             0.0675            0.0002
     C10            -0.1000            0.0001
     C11            -0.1744            0.0001
     C12            -0.1338            0.0001
     C13            -0.0351            0.0001
     C14            -0.0828            0.0001
     C15            -0.4250            0.0001
     C16            -0.3299            0.0001
    lnsv            -1.2701            0.0002
    UNOS             2.9474            0.0001
    LSAU             0.2264            0.0001

================================================================================
                                  Standard LCM

   iteration:  72  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30374      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0132            0.0006
     SCC            -0.0324            0.0003
      GC             0.0028            0.0014
    LNYD             0.0708            0.0006
      C2             0.0115            0.0004
      C3             0.0274            0.0010
      C4             0.0018            0.0010
      C5             0.0248            0.0005
      C6             0.0426            0.0000
      C7             0.0156            0.0001
      C8            -0.0008            0.0000
      C9            -0.0147            0.0001
     C10            -0.0492            0.0002
     C11             0.0332            0.0002
     C12            -0.0256            0.0001
     C13             0.0273            0.0001
     C14             0.0153            0.0002
     C15             0.0089            0.0000
     C16             0.0313            0.0002
    lnsv            -2.9065            0.0002
   _CONS             0.1585            0.0003
     SCC             0.0329            0.0003
      GC             0.4147            0.0000
    LNYD             0.1311            0.0001
      C2            -0.1761            0.0002
      C3             0.0822            0.0000
      C4            -0.2830            0.0004
      C5            -0.2500            0.0004
      C6            -0.2361            0.0001
      C7            -0.2567            0.0001
      C8            -0.1956            0.0000
      C9             0.0577            0.0001
     C10            -0.1073            0.0001
     C11            -0.1826            0.0001
     C12            -0.1361            0.0001
     C13            -0.0386            0.0001
     C14            -0.0890            0.0000
     C15            -0.4314            0.0001
     C16            -0.3337            0.0000
    lnsv            -1.2682            0.0001
    UNOS             2.9509            0.0000
    LSAU             0.2270            0.0001

================================================================================
                                  Standard LCM

   iteration:  73  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30374      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0133            0.0001
     SCC            -0.0324            0.0000
      GC             0.0027            0.0001
    LNYD             0.0708            0.0000
      C2             0.0116            0.0000
      C3             0.0276            0.0001
      C4             0.0019            0.0007
      C5             0.0250            0.0005
      C6             0.0427            0.0001
      C7             0.0157            0.0001
      C8            -0.0006            0.0000
      C9            -0.0145            0.0000
     C10            -0.0489            0.0000
     C11             0.0334            0.0000
     C12            -0.0254            0.0000
     C13             0.0274            0.0000
     C14             0.0156            0.0000
     C15             0.0090            0.0000
     C16             0.0315            0.0000
    lnsv            -2.9063            0.0000
   _CONS             0.1604            0.0001
     SCC             0.0322            0.0000
      GC             0.4212            0.0000
    LNYD             0.1311            0.0001
      C2            -0.1780            0.0001
      C3             0.0813            0.0000
      C4            -0.2847            0.0005
      C5            -0.2507            0.0004
      C6            -0.2374            0.0001
      C7            -0.2579            0.0001
      C8            -0.1963            0.0000
      C9             0.0543            0.0001
     C10            -0.1108            0.0001
     C11            -0.1870            0.0001
     C12            -0.1371            0.0001
     C13            -0.0402            0.0001
     C14            -0.0924            0.0000
     C15            -0.4361            0.0001
     C16            -0.3357            0.0000
    lnsv            -1.2662            0.0000
    UNOS             2.9540            0.0001
    LSAU             0.2262            0.0001

================================================================================
                                  Standard LCM

   iteration:  74  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30374      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0134            0.0005
     SCC            -0.0324            0.0001
      GC             0.0027            0.0007
    LNYD             0.0708            0.0002
      C2             0.0117            0.0003
      C3             0.0277            0.0006
      C4             0.0020            0.0004
      C5             0.0250            0.0006
      C6             0.0428            0.0001
      C7             0.0158            0.0001
      C8            -0.0005            0.0000
      C9            -0.0144            0.0001
     C10            -0.0488            0.0001
     C11             0.0335            0.0001
     C12            -0.0253            0.0000
     C13             0.0275            0.0000
     C14             0.0158            0.0001
     C15             0.0091            0.0000
     C16             0.0317            0.0001
    lnsv            -2.9062            0.0001
   _CONS             0.1612            0.0000
     SCC             0.0316            0.0002
      GC             0.4244            0.0000
    LNYD             0.1310            0.0002
      C2            -0.1791            0.0000
      C3             0.0809            0.0000
      C4            -0.2847            0.0004
      C5            -0.2518            0.0004
      C6            -0.2383            0.0001
      C7            -0.2589            0.0001
      C8            -0.1965            0.0000
      C9             0.0532            0.0001
     C10            -0.1124            0.0001
     C11            -0.1891            0.0001
     C12            -0.1376            0.0001
     C13            -0.0410            0.0001
     C14            -0.0940            0.0000
     C15            -0.4386            0.0001
     C16            -0.3366            0.0000
    lnsv            -1.2650            0.0001
    UNOS             2.9556            0.0001
    LSAU             0.2256            0.0001

================================================================================
                                  Standard LCM

   iteration:  75  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30374      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0135            0.0006
     SCC            -0.0324            0.0004
      GC             0.0026            0.0018
    LNYD             0.0708            0.0006
      C2             0.0118            0.0006
      C3             0.0278            0.0011
      C4             0.0021            0.0001
      C5             0.0251            0.0005
      C6             0.0429            0.0001
      C7             0.0159            0.0001
      C8            -0.0004            0.0000
      C9            -0.0143            0.0001
     C10            -0.0486            0.0002
     C11             0.0337            0.0002
     C12            -0.0252            0.0001
     C13             0.0275            0.0000
     C14             0.0160            0.0002
     C15             0.0092            0.0000
     C16             0.0318            0.0002
    lnsv            -2.9062            0.0003
   _CONS             0.1622            0.0001
     SCC             0.0308            0.0004
      GC             0.4284            0.0000
    LNYD             0.1309            0.0004
      C2            -0.1803            0.0001
      C3             0.0804            0.0000
      C4            -0.2838            0.0004
      C5            -0.2539            0.0003
      C6            -0.2397            0.0001
      C7            -0.2601            0.0001
      C8            -0.1971            0.0000
      C9             0.0507            0.0001
     C10            -0.1152            0.0001
     C11            -0.1921            0.0001
     C12            -0.1386            0.0001
     C13            -0.0423            0.0001
     C14            -0.0963            0.0000
     C15            -0.4412            0.0001
     C16            -0.3380            0.0000
    lnsv            -1.2638            0.0001
    UNOS             2.9571            0.0001
    LSAU             0.2257            0.0001

================================================================================
                                  Standard LCM

   iteration:  76  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0136            0.0012
     SCC            -0.0324            0.0005
      GC             0.0026            0.0026
    LNYD             0.0708            0.0007
      C2             0.0118            0.0008
      C3             0.0279            0.0018
      C4             0.0021            0.0004
      C5             0.0252            0.0005
      C6             0.0430            0.0001
      C7             0.0160            0.0001
      C8            -0.0004            0.0000
      C9            -0.0142            0.0001
     C10            -0.0485            0.0002
     C11             0.0338            0.0002
     C12            -0.0251            0.0001
     C13             0.0276            0.0001
     C14             0.0161            0.0003
     C15             0.0093            0.0001
     C16             0.0319            0.0003
    lnsv            -2.9061            0.0003
   _CONS             0.1634            0.0003
     SCC             0.0296            0.0006
      GC             0.4329            0.0001
    LNYD             0.1307            0.0006
      C2            -0.1814            0.0002
      C3             0.0800            0.0000
      C4            -0.2815            0.0003
      C5            -0.2575            0.0001
      C6            -0.2414            0.0001
      C7            -0.2612            0.0001
      C8            -0.1984            0.0000
      C9             0.0448            0.0000
     C10            -0.1203            0.0001
     C11            -0.1968            0.0001
     C12            -0.1404            0.0001
     C13            -0.0450            0.0001
     C14            -0.0996            0.0000
     C15            -0.4430            0.0001
     C16            -0.3402            0.0000
    lnsv            -1.2631            0.0002
    UNOS             2.9579            0.0002
    LSAU             0.2277            0.0001

================================================================================
                                  Standard LCM

   iteration:  77  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0136            0.0006
     SCC            -0.0324            0.0005
      GC             0.0026            0.0024
    LNYD             0.0708            0.0008
      C2             0.0118            0.0007
      C3             0.0279            0.0014
      C4             0.0021            0.0005
      C5             0.0252            0.0000
      C6             0.0429            0.0000
      C7             0.0160            0.0000
      C8            -0.0004            0.0000
      C9            -0.0143            0.0001
     C10            -0.0485            0.0002
     C11             0.0338            0.0002
     C12            -0.0252            0.0001
     C13             0.0276            0.0001
     C14             0.0161            0.0003
     C15             0.0093            0.0000
     C16             0.0319            0.0003
    lnsv            -2.9062            0.0003
   _CONS             0.1643            0.0002
     SCC             0.0287            0.0007
      GC             0.4357            0.0001
    LNYD             0.1306            0.0007
      C2            -0.1814            0.0001
      C3             0.0798            0.0000
      C4            -0.2782            0.0001
      C5            -0.2614            0.0000
      C6            -0.2427            0.0001
      C7            -0.2613            0.0001
      C8            -0.2002            0.0000
      C9             0.0356            0.0000
     C10            -0.1270            0.0001
     C11            -0.2021            0.0000
     C12            -0.1430            0.0001
     C13            -0.0485            0.0001
     C14            -0.1029            0.0000
     C15            -0.4421            0.0001
     C16            -0.3427            0.0000
    lnsv            -1.2637            0.0002
    UNOS             2.9570            0.0001
    LSAU             0.2327            0.0001

================================================================================
                                  Standard LCM

   iteration:  78  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0134            0.0008
     SCC            -0.0324            0.0000
      GC             0.0027            0.0011
    LNYD             0.0708            0.0000
      C2             0.0117            0.0001
      C3             0.0277            0.0008
      C4             0.0020            0.0004
      C5             0.0251            0.0000
      C6             0.0428            0.0000
      C7             0.0158            0.0000
      C8            -0.0005            0.0000
      C9            -0.0144            0.0000
     C10            -0.0488            0.0000
     C11             0.0336            0.0001
     C12            -0.0253            0.0001
     C13             0.0275            0.0000
     C14             0.0159            0.0001
     C15             0.0091            0.0000
     C16             0.0317            0.0001
    lnsv            -2.9063            0.0001
   _CONS             0.1644            0.0000
     SCC             0.0287            0.0005
      GC             0.4348            0.0001
    LNYD             0.1306            0.0005
      C2            -0.1803            0.0002
      C3             0.0801            0.0001
      C4            -0.2762            0.0000
      C5            -0.2631            0.0001
      C6            -0.2427            0.0001
      C7            -0.2603            0.0001
      C8            -0.2016            0.0000
      C9             0.0286            0.0001
     C10            -0.1311            0.0001
     C11            -0.2045            0.0000
     C12            -0.1447            0.0001
     C13            -0.0508            0.0001
     C14            -0.1041            0.0000
     C15            -0.4388            0.0001
     C16            -0.3439            0.0000
    lnsv            -1.2653            0.0001
    UNOS             2.9550            0.0001
    LSAU             0.2377            0.0001

================================================================================
                                  Standard LCM

   iteration:  79  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0134            0.0001
     SCC            -0.0324            0.0000
      GC             0.0027            0.0001
    LNYD             0.0708            0.0000
      C2             0.0116            0.0002
      C3             0.0276            0.0000
      C4             0.0019            0.0001
      C5             0.0250            0.0003
      C6             0.0427            0.0000
      C7             0.0158            0.0000
      C8            -0.0006            0.0000
      C9            -0.0145            0.0000
     C10            -0.0488            0.0000
     C11             0.0335            0.0000
     C12            -0.0254            0.0000
     C13             0.0274            0.0000
     C14             0.0157            0.0000
     C15             0.0090            0.0000
     C16             0.0315            0.0000
    lnsv            -2.9064            0.0000
   _CONS             0.1640            0.0001
     SCC             0.0292            0.0003
      GC             0.4329            0.0001
    LNYD             0.1306            0.0004
      C2            -0.1794            0.0003
      C3             0.0804            0.0001
      C4            -0.2760            0.0000
      C5            -0.2627            0.0001
      C6            -0.2422            0.0001
      C7            -0.2595            0.0001
      C8            -0.2019            0.0000
      C9             0.0269            0.0001
     C10            -0.1318            0.0001
     C11            -0.2044            0.0000
     C12            -0.1451            0.0001
     C13            -0.0513            0.0001
     C14            -0.1037            0.0000
     C15            -0.4364            0.0001
     C16            -0.3439            0.0000
    lnsv            -1.2665            0.0000
    UNOS             2.9535            0.0000
    LSAU             0.2397            0.0001

================================================================================
                                  Standard LCM

   iteration:  80  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0133            0.0002
     SCC            -0.0324            0.0002
      GC             0.0027            0.0005
    LNYD             0.0708            0.0003
      C2             0.0116            0.0004
      C3             0.0276            0.0001
      C4             0.0019            0.0000
      C5             0.0249            0.0001
      C6             0.0427            0.0000
      C7             0.0157            0.0000
      C8            -0.0007            0.0000
      C9            -0.0146            0.0000
     C10            -0.0490            0.0001
     C11             0.0335            0.0000
     C12            -0.0255            0.0000
     C13             0.0274            0.0000
     C14             0.0156            0.0001
     C15             0.0090            0.0000
     C16             0.0315            0.0001
    lnsv            -2.9064            0.0000
   _CONS             0.1638            0.0002
     SCC             0.0295            0.0002
      GC             0.4317            0.0000
    LNYD             0.1306            0.0003
      C2            -0.1792            0.0003
      C3             0.0804            0.0001
      C4            -0.2763            0.0000
      C5            -0.2621            0.0001
      C6            -0.2420            0.0001
      C7            -0.2592            0.0001
      C8            -0.2020            0.0000
      C9             0.0269            0.0001
     C10            -0.1317            0.0001
     C11            -0.2039            0.0000
     C12            -0.1452            0.0001
     C13            -0.0514            0.0001
     C14            -0.1033            0.0000
     C15            -0.4353            0.0000
     C16            -0.3437            0.0000
    lnsv            -1.2671            0.0000
    UNOS             2.9528            0.0000
    LSAU             0.2404            0.0001

================================================================================
                                  Standard LCM

   iteration:  81  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30375      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0133            0.0002
     SCC            -0.0324            0.0003
      GC             0.0028            0.0011
    LNYD             0.0707            0.0004
      C2             0.0115            0.0004
      C3             0.0275            0.0005
      C4             0.0018            0.0002
      C5             0.0249            0.0002
      C6             0.0427            0.0000
      C7             0.0157            0.0000
      C8            -0.0007            0.0000
      C9            -0.0146            0.0001
     C10            -0.0490            0.0001
     C11             0.0334            0.0001
     C12            -0.0255            0.0000
     C13             0.0273            0.0000
     C14             0.0155            0.0001
     C15             0.0089            0.0000
     C16             0.0314            0.0001
    lnsv            -2.9065            0.0001
   _CONS             0.1637            0.0003
     SCC             0.0300            0.0000
      GC             0.4303            0.0000
    LNYD             0.1305            0.0001
      C2            -0.1792            0.0004
      C3             0.0803            0.0001
      C4            -0.2767            0.0000
      C5            -0.2611            0.0000
      C6            -0.2420            0.0001
      C7            -0.2592            0.0001
      C8            -0.2023            0.0000
      C9             0.0271            0.0001
     C10            -0.1322            0.0001
     C11            -0.2037            0.0000
     C12            -0.1455            0.0001
     C13            -0.0517            0.0001
     C14            -0.1029            0.0000
     C15            -0.4339            0.0000
     C16            -0.3435            0.0000
    lnsv            -1.2678            0.0001
    UNOS             2.9518            0.0000
    LSAU             0.2415            0.0001

================================================================================
                                  Standard LCM

   iteration:  82  
   algorithm: BFGS         step method: STEPBT 
   function: -1.30376      step length:  1.00000      backsteps:  0  
--------------------------------------------------------------------------------
   param.      param. value     relative grad.
   _CONS            -0.0132            0.0001
     SCC            -0.0324            0.0005
      GC             0.0028            0.0018
    LNYD             0.0707            0.0006
      C2             0.0115            0.0006
      C3             0.0275            0.0007
      C4             0.0018            0.0004
      C5             0.0249            0.0001
      C6             0.0426            0.0000
      C7             0.0156            0.0000
      C8            -0.0007            0.0000
      C9            -0.0147            0.0001
     C10            -0.0491            0.0002
     C11             0.0334            0.0001
     C12            -0.0256            0.0001
     C13             0.0273            0.0000
     C14             0.0155            0.0002
     C15             0.0089            0.0000
     C16             0.0313            0.0002
    lnsv            -2.9066            0.0002
   _CONS             0.1639            0.0004
     SCC             0.0306            0.0002
      GC             0.4289            0.0000
    LNYD             0.1303            0.0001
      C2            -0.1799            0.0003
      C3             0.0796            0.0001
      C4            -0.2773            0.0000
      C5            -0.2599            0.0000
      C6            -0.2429            0.0001
      C7            -0.2599            0.0001
      C8            -0.2031            0.0000
      C9             0.0270            0.0001
     C10            -0.1344            0.0001
